id_message,message,posted_on,id_disc,id_user
1250,"Bonjour, 

Existe-t-il un fichier détaillant les budgets totaux alloués à chaque opérateur d'Etat sur la base du PLF 2020? 

Merci d'avance",2020-01-10 11:42:21,523,450
1251,"Bonjour, 

J'ai consulté les ressources annexes aux PLF 2019, mais je ne trouve pas un fichier intégrant le budget total alloué aux opérateurs d'Etat. Disposez vous d'un fichier incluant ce genre d'information? 

Merci d'avance",2020-01-10 11:38:01,524,450
1252,"Bonjour, pourriez-vous s'il vous plait pour ces données préciser les unités utilisées ainsi que les définitions des termes ADP et NADP ? En vous remerciant",2019-12-22 06:40:57,525,451
1253,"Bonjour,

J'aurais voulu savoir si vous disposiez des données concernant la TVA collectée, au semestre ou à l'année, à l'échelle des EPCI ou du département ?

Bien cordialement,

Quentin Delaune
Chargé d'étude économie à l'agence d'urbanisme Brest-Bretagne",2019-12-06 16:12:29,526,452
1254,"Bonjour; 
Je suis Diawara Djibril  analyste du marché de l'électricité chez QuiEstVert, agence de promotion de l'électricité. 
SVP, est -il possible d'avoir  la consommation des ministères pour 2018? 
Je vous remercie pour votre aide.",2019-08-08 16:00:26,527,453
1255,"Bonjour; 

Je suis Diawara Djibril de la société QuiEstVert, agence de promotion de l'électricité verte. Je suis  analyste du marché de l'électricité.   

Nous référençons sur notre site internet les entreprises, collectivités et services  de l'Etat qui ont fait le choix de consommer de manière volontaire l'électricité verte. Nous présentons ces entreprises, services de l'Etat et collectivité sur  notre site internet dans le but de valoriser la  démarche de consommation d'électricité verte en France. 

C'est dans ce cadre que j'ai été sur votre site internet sur lequel vous publiez  les données de consommation d'électricité des service de l'état. Mais les  données disponibles datent de 2014. 

Pourriez- vous svp, m'indique où est ce que je peux avoir les données actuelles de consommation d'électricité verte des services de l'Etat? 

Voici le lien sur lequel j'ai vérifié les données : https://www.data.gouv.fr/fr/datasets/donnees-de-consommation-delectricite-des-ministeres/#_ 


Je vous remercie pour votre aide. ",2019-07-23 15:35:59,528,453
1257,"Bonjour,
Prévoyez-vous une diffusion dans la journée pour les données mouture 2018 ?
Bien à vous,
Ghislain M.",2019-07-02 04:51:42,529,374
1256,"Bonjour,
Nous observons la diffusion du tracé de fichier 2018.
Pour quelle date, les données des départements seront-elles disponibles?
Merci d'avance pour votre retour
Cordialement",2019-07-02 10:29:47,529,374
1258,"L'export au format CSV intègre les données 2018.
Dans l'attente d'une éventuelle founiture d'un zip annuel, pour ne télécharger que les données 2018 et non l'ensemble de l'historique depuis 2010, il est possible de filtrez le csv par année directement depuis le portail open data du min. de l'economie :
https://data.economie.gouv.fr/explore/dataset/balances-comptables-des-departements/export/?refine.exer=2018",2019-07-02 18:18:33,529,374
1259,"bonjour,
merci pour ce retour.
Sauf erreur de ma part, des bilans n'ont pas l'information pour le CTYPE (notamment) de renseigné.
EX : DEP HAUTE-VIENNE (22870851700013)
existe-t-il une explication?
merci d'avance de votre retour
cordialement",2019-07-03 14:34:03,529,374
1260,"pour compléter, des incohérence sur le NDEPT:
EX : pour DEP AIN, NDEPT à pour valeur '01' et '001'",2019-07-03 14:45:09,529,374
1261,"Bonjour,
est-il prévu une nouvelle livraison de fichier? et si oui, savez-vous à quelle date pourrions-nous en disposer?
merci
Cordialement",2019-07-04 16:48:36,529,374
1263,"Puisque vous semblez impatient ;-) et qu'il y a peu de chance pour que vous obteniez des réponses ici, je me permets de vous apporter quelques éléments que j'ai pu constaté :

- la structure des fichiers des balances a été profondément modifiée en 2016
- les modifications apportées en 2016 ne sont pas répercutées sur les données fournies pour les années antérieures
- ainsi de nombreux champs de cette version consolidée 2010 / 2018 sont vides (CBUDG, CTYPE, CSTYP, CATEG) 
- et d'autres champs sont renseignés avec des données non homogènes (code departement / région)
- je ne suis pas convaincu qu'il soit prudent d'attendre une version consolidée homogène si vous êtes pressé...

Donc en 2016 :
- TYPEC est devenu CTYPE avec changement de nomenclature
- Ajout d'un champs CSTYP avec sa nomenclature
- BUDGET est devenu CBUDG avec changement de nomenclature
- NDEPT : codification revue (passage à 3 chiffres)
- CREGI : changement de la codification des régions
- ajout d'un champ CATEG (pour identifier la catégorie de collectivité (Commune, GFP, EPL, SYND, DEPT
- Ajout de CACTI, SECTEUR, FINESS mais sans objet pour les départements

Pour utiliser ce fichier global, il faut donc soit le ""toiletter / modifier"" pour répercuter certaines de ces modifications,
soit repartir des jeux de données annuels originaux pour chaque exercice et adapter vos traitements à la structure annuelle de chaque jeu (en reprenant les codifications indiquées dans les fichiers ods de 2015 et de 2016 par exemple pour voir les modifications). 

Malheureusement, ces jeux de données annuels ne sont plus disponibles en téléchargement ici...

Je les avais téléchargées donc à toute fin utile vous pouvez les télécharger ici : https://www.fiscalite-locale.com/BALANCES DEPT-2010-2017.zip
",2019-07-09 05:08:33,529,374
1265,"Ah désolé j'ai du mal comprendre alors, car je ne retrouve pas vos ""anomalies"" sur le millésime 2018 : aucun code NDEPT renseigné avec ""01"", aucun CTYPE vide, et aucun doublon sur le triplet ""EXER, IDENT, COMPTE""...
Et quant au CTYPE pour le DEP HAUTE-VIENNE, c'est normal qu'il soit vide pour l'IDENT ""22870851700013"" puisque cet IDENT est un siret valable uniquement pour les EXER 2010 à 2013 qui a été remplacé par le siret 22870851700989 à compter de 2014.",2019-07-09 07:09:09,529,374
1262,"Bonjour,
je réitère ma demande n'ayant pas eu de réponse à mes questions.
merci d'avance
Cordialement",2019-07-09 10:01:33,529,374
1264,"bonjour,
merci pour ce retour détaillé.
j'utilise ces données depuis plus de 10 ans et j'ai conscience des différentes évolutions de la structure des fichiers au cours des années et nous nous y adaptons.
Aujourd'hui, je gère seulement le millésime 2018 et il me semble que sur cemui-ci, il y a de gros problèmes (cf ci-dessus).
Autre exemple : avoir PLUSIEURS enregistrements pour 1 NUMERO DE COMPTE pour 1 même departement, ca ne me semble pas cohérent.
merci
",2019-07-09 12:30:11,529,374
1266,"Je vous remercie pour les investigations.
En nous adaptant aux évolutions de fichiers de cette année, j'ai parlé un peu vite en indiquant travailler seulement sur le millésime 2018 pour les départements et les regions (du aux différences de fichiers disponibles entre les départements/régions et les autres collectivités).Les points soulevés sont du, comme vous me l'avez précisé, aux différents millésimes.
nous allons donc retraiter le fichier pour qu'il corresponde au mieux à notre besoin.
bonne fin de journée",2019-07-09 14:38:50,529,374
1267,"Bonjour,

Est-il possible de disposer de la présentation croisée par fonction de l'ensemble des comptes des Département",2018-01-18 16:49:18,530,454
1268,"Bonjour, je n'arrive pas à réconcilier les chiffres des balances 2016 départementales avec le compte administratif mis en ligne par le département des Hautes ALpes. Ils indiquent par exemple pour le compte 7321 (DMTO) (page 102 de leurs comptes) 22 652 575E de recettes réelles. Dans votre fichier, le montant est de 21 013 653. J'ai des différences pour tous les comptes que j'ai regardés, par exemple les produits de taxes foncières (compte 73111), toujours en page 102 de leur publication, ils ont 45 878 188 E, et dans votre csv il y a 48 598 957 E, toujours en recettes réelles.
Pourriez-vous m'éclairer sur ces différences
Merci",2018-01-05 22:37:14,531,455
1269,"Bonjour, vos différences proviennent peut-être d'un problème lorsque vous réalisez la conversion du fichier csv.
En effet, après vérification, les montants des recettes réelles figurant dans les balances départementales 2016 pour le département des Hautes-Alpes, sont de 22 652 575 € pour le compte 7321 et de 45 878 188 € pour le compte 73111. Ces montants sont donc bien identiques à ceux du compte administratif 2016 mis en ligne par le département des Hautes-Alpes.
Bien cordialement.

",2018-01-17 16:44:54,531,455
1270,"Information aux utilisateurs : La direction adopte un nouveau mode de diffusion de ses données, impliquant la création de nouvelles ressources pour ce jeu. La première publication est l’ancienne version conservée pour assurer une transition. Elle sera retirée à compter du 31 décembre 2019 ",2019-07-01 16:59:38,532,456
1271,"Bonjour,

Ou peut on trouver la nomenclature complète avec les différent niveaux (1, 2 et 3) correspondant aux codes associés ?

Merci",2018-11-09 09:04:22,533,457
1272,"Information aux utilisateurs : La direction adopte un nouveau mode de diffusion de ses données, impliquant la création de nouvelles ressources pour ce jeu. La première publication et les ressources en documentation sont les anciennes versions conservées pour assurer une transition. Elles seront retirées à compter du 31 décembre 2019",2019-07-01 16:00:19,534,458
1273,"Bonjour,

Il semble que les codes fonctions soient étrangement ""abrégés"" pour certains budgets.

Par exemple, pour le budget de la Ville de Nevers (IDENT : 21580194500019), ne sont indiqués que les fonctions (abrégées à 1 chiffre) au lieu des codes sous-rubriques à 3 chiffres.

Pourtant, il s'agit bien d'un budget voté par nature avec présentation croisée par fonction développée. D'ailleurs, le compte administratif de la ville est bien présenté avec le détail des sous-rubriques (https://www.nevers.fr/sites/default/files/Fichiers/Votre%20mairie/Finances%20-%20DSP%20-%20comptes/Compte%20administratif%202017.pdf)

Ce problème semble exister pour de très nombreuses collectivités...",2019-03-24 13:28:42,535,130
1274,"Bonjour,
Afin d'exploiter aisément ces balances, il serait souhaitable de disposer des différentes nomenclatures fonctionnelles pour chacune des nomenclature, et dans un format exploitable (excel, csv...) et non au format pdf (comme c'est  le cas sur collectivites-locales.gouv.fr). 
Nicolas",2019-02-28 11:02:19,536,130
1275,Je confirme que cela serait très utile!,2020-06-12 12:55:23,536,130
1276,"Bonjour,

En fouillant bien on peut trouver cela : ça aide un peu, mais pas complètement (il y a des normes qui ne sont pas dématérialisées, les fichiers de balances n'indiquent pas la déclinaison utilisée, et comme le disait Nicolas Truet en mars, certains codes ne correspondent pas…)

http://odm-budgetaire.org/composants/normes/

Bon courage…",2020-11-01 16:01:44,536,130
1277,"Information aux utilisateurs : La direction adopte un nouveau mode de diffusion de ses données, impliquant la création de nouvelles ressources pour ce jeu. La ressource en API est l’ancienne version conservée pour assurer une transition. Elle sera retirée à compter du 31 décembre 2019",2019-07-01 15:58:19,537,458
1278,"Bonjour,

J'appuie les deux commentaires précédents. Je suis également à la recherche d'un fichier global réellement exploitable des comptes individuels des collectivités et EPCI pour l'année 2016.

Merci.",2018-03-21 16:48:10,538,459
1279,"Bonjour,

Les données données sur le site collectivites-locales.fr sont inexploitables en l'état à moins de faire une ressaisie manuelle de l'ensemble des pages.
Est-il envisageable d'avoir un fichier global  (xls, csv, json)pour l'année 2016 de ces données ?",2018-02-28 12:05:14,539,460
1280,"Bonjour, j'ai récemment extrait ces données pour les comptes des communes et remis l'ensemble sous la forme de fichiers CSV annuels.

Les CSV sont disponibles sur http://data.cquest.org/dgfip_comptes_collectivites/

N'hésitez pas à faire un retour sur leur contenu (positif ou négatif) afin d'améliorer ceux-ci.",2018-03-22 07:45:21,539,460
1281,"Merci pour ce travail !
Quelques éléments utiles comme les données de comparaison à la strate (très simple à récupérer) ou les taux d'imposition
",2018-03-23 06:56:35,539,460
1282,Me,2018-04-18 14:05:34,539,460
1283,"Bonjour,
Merci pour ce travail. Je constate, cependant, que pour les années 2000 à 2015, figurent à tort des communes nouvelles crées en 2016 et qu'elles reprennent en doublon les données de la commune, qui est la commune absorbante en 2016.
ex: Arboys-en-Bugey (commune nouvelle 2016) et Arbignieu dans le département de l'Ain (01).
Cordialement.",2018-04-18 14:34:20,539,460
1284,"Pour les communes fusionnées, ces données sont présentes comme cela dans la source d'origine et c'est sûrement voulu et intéressant pour comparer des territoires identiques (d'aujourd'hu) alors qu'ils ont changé entre temps.",2018-04-18 14:40:17,539,460
1285,"Bonjour Christian,
Merci pour le CSV regroupant tous les comptes individuels des communes, c'est très pratique. Existe-t-il également le même type de fichier CSV téléchargeable pour les collectivités ? Lorsque je me rends sur la fiche dédié on me renvoie sur le site du gouvernement (https://www.impots.gouv.fr/cll/zf1/accueil/cll/zf1/accueil/flux.ex?_flowId=accueilcclloc-flow) qui le plus souvent m'affiche un message d'erreur lorsque je tente de faire une reccherche...
Merci par avance,
Rose",2019-06-06 10:40:26,539,460
1286,"Peut-on trouver une extraction complète de toutes les données (commune, epci, départements et régions)?
Pour les années précédentes, ces informations étaient disponible sur ""http://alize2.finances.gouv.fr"", ",2018-02-19 16:37:43,540,461
1287,"Bonjour,
La DGFIP a inscrit dans son plan informatique 2018 la mise à disposition de fichiers globaux par catégorie de collectivités et par millésime. Ces fichiers seront mis en ligne au cours du 3ième trimestre (en même temps que la production des fiches individuelles de l'exercice 2017, fiches disponibles sur http://collectivites-locales.fr/). ",2018-03-22 12:03:50,540,461
